,backward_avg_acc_k0,current_avg_acc_k0,forward_avg_acc_k0,forgetting_k0,backward_avg_acc_k1,current_avg_acc_k1,forward_avg_acc_k1,forgetting_k1,backward_avg_acc_k2,current_avg_acc_k2,forward_avg_acc_k2,forgetting_k2,backward_avg_acc_k5,current_avg_acc_k5,forward_avg_acc_k5,forgetting_k5,backward_avg_acc_k10,current_avg_acc_k10,forward_avg_acc_k10,forgetting_k10,backward_AUAC,forward_AUAC,backward_SAUCE,forward_SAUCE,backward_Clipped_AUAC,forward_Clipped_AUAC,backward_Clipped_SAUCE,forward_Clipped_SAUCE
sgd_seq-mnist,44.10377406356753,98.76929177600826,0.0,-54.96192796129109,83.7408800311352,98.47123456540996,59.518465018293554,-15.324821993723395,85.97191194799822,98.48715229318482,75.8484251273812,-13.093790076860387,93.62887336750822,98.51024927786099,83.093248206913,-5.436828657350381,96.76443328708442,98.51133399791543,85.47949149467347,-2.301268737774177,0.01583527233451601,0.017479987535625643,0.06558858267962926,0.06123810634016987,0.01553873457014555,0.017366898339241703,0.06360839158296581,0.060581561923027
ewc-on_seq-mnist,62.206990217088205,98.55552776552742,0.0,-36.605862901470864,90.35459043724337,98.2141868776254,59.17625130039994,-8.458262681315688,96.40100550246446,98.48855666255096,80.30726321042326,-2.4118476160946187,96.91379581648826,98.59079295064147,84.38619770210592,-1.8990573020708026,97.90622717063499,98.52609817167965,88.543250901858,-0.9066259479240912,0.01054321527481072,0.01802936932072037,0.05761036463081831,0.059605345502495716,0.010392021294683149,0.017900094576179918,0.056720699742436376,0.05896167233586308
er_seq-mnist,96.58443751753575,95.55385716169978,0.0,-1.7731239668297902,96.36327547720002,94.29786520463524,0.0,-1.9942860071655062,96.26565592512358,95.30246052772844,0.15392576494654941,-2.091905559241951,96.95707897834458,96.06589166417517,20.548442579533464,-1.4004825060209627,97.23403835647122,96.71215956428212,52.389003741286956,-1.1235231278943218,0.00456308812717901,0.04760223776102063,0.32934191823005676,0.20516670942306514,0.00449058759841132,0.04760223776102063,0.34950936734676363,0.20516670942306514
meta-sgd_seq-mnist_maml_parallel,65.24803921399398,98.7678452137522,0.0,-33.82045347385807,91.08913650013153,98.49036389037975,58.78720912818947,-7.979356187720519,96.1162998410646,98.32138567794297,67.89827039059966,-2.952192846787457,97.31609040896237,98.49696090831819,80.11550143472815,-1.7524022788896716,97.20489631950902,98.56637159305383,82.79526931751369,-1.8635963683430377,0.012360120331868481,0.018600767012685492,0.05481961518526072,0.06539609655737873,0.01235431148670608,0.01838972121477123,0.05478872992098326,0.06416955627501007
mer_seq-mnist,66.08006416166103,63.085730432403054,0.0,-11.736129793375925,66.21155578312685,63.324077829448186,0.0,-11.604638171910084,66.39030830762741,63.46656943197513,0.0,-11.425885647409542,67.02581790114489,63.82529894189197,0.0,-10.79037605389207,68.20147843377808,64.4844015353314,0.0,-9.614715521258859,1.6166202783584596,3.3346181154251098,0.5071505188941956,0.5276964664459228,1.6166202783584596,3.3346181154251098,0.5071505188941956,0.5276964664459228
derpp_seq-mnist,93.74262243325133,96.13347667763712,0.0,-3.5650130679492706,94.80782243415895,94.02291505674626,8.2423742889648,-2.499813067041643,94.86574731396834,94.42712033846394,18.628139035349744,-2.441888187232253,95.4776844576178,95.36071589212854,35.65714114855536,-1.829951043582787,96.09952291752208,95.78495747384433,45.801116908433855,-1.2081125836784934,0.00444336634827774,0.02883745785802599,0.18181246742606164,0.12415284961462017,0.00443068699678403,0.02883745785802599,0.17979764565825462,0.12415284961462017
agem_seq-mnist,93.48897118910133,98.41028590658944,0.0,-5.269089748886306,97.09365690099138,98.13951845100748,26.56998159858578,-1.664404036996278,97.40207521196962,98.09231435726687,45.60981771468879,-1.355985726018038,97.59536466445195,98.16440198475598,63.09579519777503,-1.1626962735356927,97.91445741545326,98.30671357506222,69.15911255193676,-0.8436035225343872,0.00399443818023423,0.026160835847258528,0.07534376941621299,0.08482828512787816,0.00399422253249207,0.026157334074377973,0.07533331178128715,0.08479406833648678
