checkpoint_id,eval_task_id,k_value,accuracy,loss,num_adapt_steps,adapt_lr,num_examples_used,AUAC,Clipped_AUAC,SAUCE,Clipped_SAUCE
meta-sgd_smooth-rot-mnist_maml_parallel_0,0,0,88.08988764044943,0.0060356581248761,0,,0,0.0045905038714408875,0.004322919063270092,0.3419099748134613,0.22005793452262878
meta-sgd_smooth-rot-mnist_maml_parallel_0,0,1,88.08988764044943,0.0054665887812047,10,0.003,10,0.0045905038714408875,0.004322919063270092,0.3419099748134613,0.22005793452262878
meta-sgd_smooth-rot-mnist_maml_parallel_0,0,2,89.5505617977528,0.0048934409295449,10,0.003,20,0.0045905038714408875,0.004322919063270092,0.3419099748134613,0.22005793452262878
meta-sgd_smooth-rot-mnist_maml_parallel_0,0,5,92.92134831460676,0.0038396751382545,10,0.003,64,0.0045905038714408875,0.004322919063270092,0.3419099748134613,0.22005793452262878
meta-sgd_smooth-rot-mnist_maml_parallel_0,0,10,90.4494382022472,0.004910015394346,10,0.003,128,0.0045905038714408875,0.004322919063270092,0.3419099748134613,0.22005793452262878
meta-sgd_smooth-rot-mnist_maml_parallel_0,1,0,67.19101123595506,0.0170702469064278,0,,0,0.010474763810634613,0.010474763810634613,0.1616247147321701,0.1616247147321701
meta-sgd_smooth-rot-mnist_maml_parallel_0,1,1,73.03370786516854,0.0137796494565653,10,0.003,10,0.010474763810634613,0.010474763810634613,0.1616247147321701,0.1616247147321701
meta-sgd_smooth-rot-mnist_maml_parallel_0,1,2,78.31460674157303,0.0107058857933858,10,0.003,20,0.010474763810634613,0.010474763810634613,0.1616247147321701,0.1616247147321701
meta-sgd_smooth-rot-mnist_maml_parallel_0,1,5,82.35955056179776,0.0095032336964701,10,0.003,64,0.010474763810634613,0.010474763810634613,0.1616247147321701,0.1616247147321701
meta-sgd_smooth-rot-mnist_maml_parallel_0,1,10,83.03370786516854,0.0092032654231853,10,0.003,128,0.010474763810634613,0.010474763810634613,0.1616247147321701,0.1616247147321701
meta-sgd_smooth-rot-mnist_maml_parallel_0,2,0,33.37078651685393,0.0409785933708876,0,,0,0.027555355802178383,0.027555355802178383,0.37410083413124084,0.37410083413124084
meta-sgd_smooth-rot-mnist_maml_parallel_0,2,1,37.30337078651685,0.0366822682069928,10,0.003,10,0.027555355802178383,0.027555355802178383,0.37410083413124084,0.37410083413124084
meta-sgd_smooth-rot-mnist_maml_parallel_0,2,2,48.87640449438202,0.0293740230999635,10,0.003,20,0.027555355802178383,0.027555355802178383,0.37410083413124084,0.37410083413124084
meta-sgd_smooth-rot-mnist_maml_parallel_0,2,5,51.460674157303366,0.0277008177859059,10,0.003,64,0.027555355802178383,0.027555355802178383,0.37410083413124084,0.37410083413124084
meta-sgd_smooth-rot-mnist_maml_parallel_0,2,10,58.42696629213483,0.0195322658238785,10,0.003,128,0.027555355802178383,0.027555355802178383,0.37410083413124084,0.37410083413124084
meta-sgd_smooth-rot-mnist_maml_parallel_0,3,0,13.820224719101123,0.0608518755837772,0,,0,0.04548460617661476,0.04548460617661476,0.5556432604789734,0.5556432604789734
meta-sgd_smooth-rot-mnist_maml_parallel_0,3,1,18.98876404494382,0.0562802833117795,10,0.003,10,0.04548460617661476,0.04548460617661476,0.5556432604789734,0.5556432604789734
meta-sgd_smooth-rot-mnist_maml_parallel_0,3,2,23.370786516853933,0.0508424831240364,10,0.003,20,0.04548460617661476,0.04548460617661476,0.5556432604789734,0.5556432604789734
meta-sgd_smooth-rot-mnist_maml_parallel_0,3,5,21.910112359550563,0.0501957849170384,10,0.003,64,0.04548460617661476,0.04548460617661476,0.5556432604789734,0.5556432604789734
meta-sgd_smooth-rot-mnist_maml_parallel_0,3,10,44.49438202247191,0.0262687002674917,10,0.003,128,0.04548460617661476,0.04548460617661476,0.5556432604789734,0.5556432604789734
meta-sgd_smooth-rot-mnist_maml_parallel_0,4,0,13.820224719101123,0.0656506312027406,0,,0,0.05272473022341728,0.05272473022341728,0.6348955035209656,0.6348955035209656
meta-sgd_smooth-rot-mnist_maml_parallel_0,4,1,18.08988764044944,0.0612498935688747,10,0.003,10,0.05272473022341728,0.05272473022341728,0.6348955035209656,0.6348955035209656
meta-sgd_smooth-rot-mnist_maml_parallel_0,4,2,19.775280898876403,0.0598799907759334,10,0.003,20,0.05272473022341728,0.05272473022341728,0.6348955035209656,0.6348955035209656
meta-sgd_smooth-rot-mnist_maml_parallel_0,4,5,18.31460674157304,0.059448443637805,10,0.003,64,0.05272473022341728,0.05272473022341728,0.6348955035209656,0.6348955035209656
meta-sgd_smooth-rot-mnist_maml_parallel_0,4,10,41.68539325842697,0.0302473258436395,10,0.003,128,0.05272473022341728,0.05272473022341728,0.6348955035209656,0.6348955035209656
meta-sgd_smooth-rot-mnist_maml_parallel_0,5,0,12.134831460674157,0.0640110029263442,0,,0,0.05573207512497902,0.05389600992202759,0.7304384708404541,0.6715438365936279
meta-sgd_smooth-rot-mnist_maml_parallel_0,5,1,15.505617977528091,0.0605594276042466,10,0.003,10,0.05573207512497902,0.05389600992202759,0.7304384708404541,0.6715438365936279
meta-sgd_smooth-rot-mnist_maml_parallel_0,5,2,14.49438202247191,0.0627753522958648,10,0.003,20,0.05573207512497902,0.05389600992202759,0.7304384708404541,0.6715438365936279
meta-sgd_smooth-rot-mnist_maml_parallel_0,5,5,14.606741573033707,0.064041628730431,10,0.003,64,0.05573207512497902,0.05389600992202759,0.7304384708404541,0.6715438365936279
meta-sgd_smooth-rot-mnist_maml_parallel_0,5,10,38.08988764044944,0.0332154369086362,10,0.003,128,0.05573207512497902,0.05389600992202759,0.7304384708404541,0.6715438365936279
meta-sgd_smooth-rot-mnist_maml_parallel_0,6,0,17.415730337078653,0.0637540714124615,0,,0,0.05602771416306496,0.05119147151708603,0.7125152945518494,0.5830731391906738
meta-sgd_smooth-rot-mnist_maml_parallel_0,6,1,20.2247191011236,0.0565687227784917,10,0.003,10,0.05602771416306496,0.05119147151708603,0.7125152945518494,0.5830731391906738
meta-sgd_smooth-rot-mnist_maml_parallel_0,6,2,19.8876404494382,0.0650676822394467,10,0.003,20,0.05602771416306496,0.05119147151708603,0.7125152945518494,0.5830731391906738
meta-sgd_smooth-rot-mnist_maml_parallel_0,6,5,18.426966292134832,0.0644098437234257,10,0.003,64,0.05602771416306496,0.05119147151708603,0.7125152945518494,0.5830731391906738
meta-sgd_smooth-rot-mnist_maml_parallel_0,6,10,39.8876404494382,0.0336226417777243,10,0.003,128,0.05602771416306496,0.05119147151708603,0.7125152945518494,0.5830731391906738
