checkpoint_id,eval_task_id,k_value,accuracy,loss,num_adapt_steps,adapt_lr,num_examples_used,AUAC,Clipped_AUAC,SAUCE,Clipped_SAUCE
meta-sgd_struct-cifar100_no_meta_parallel_0,0,0,56.2,0.03517802298069,0,,0,0.08257421851158142,0.03517802432179451,0.4167342782020569,0.0
meta-sgd_struct-cifar100_no_meta_parallel_0,0,1,41.0,0.1246147651672363,10,0.2,5,0.08257421851158142,0.03517802432179451,0.4167342782020569,0.0
meta-sgd_struct-cifar100_no_meta_parallel_0,0,2,42.2,0.1489104385375976,10,0.2,10,0.08257421851158142,0.03517802432179451,0.4167342782020569,0.0
meta-sgd_struct-cifar100_no_meta_parallel_0,0,5,48.6,0.059943347454071,10,0.2,25,0.08257421851158142,0.03517802432179451,0.4167342782020569,0.0
meta-sgd_struct-cifar100_no_meta_parallel_0,0,10,44.8,0.0583776535987854,10,0.2,64,0.08257421851158142,0.03517802432179451,0.4167342782020569,0.0
meta-sgd_struct-cifar100_no_meta_parallel_0,1,0,0.0,0.456357967376709,0,,0,0.1920667290687561,0.16577458381652832,0.20804506540298462,0.2785716950893402
meta-sgd_struct-cifar100_no_meta_parallel_0,1,1,20.4,0.7192793083190918,10,0.2,5,0.1920667290687561,0.16577458381652832,0.20804506540298462,0.2785716950893402
meta-sgd_struct-cifar100_no_meta_parallel_0,1,2,31.8,0.1787295417785644,10,0.2,10,0.1920667290687561,0.16577458381652832,0.20804506540298462,0.2785716950893402
meta-sgd_struct-cifar100_no_meta_parallel_0,1,5,6.4,0.1204568281173706,10,0.2,25,0.1920667290687561,0.16577458381652832,0.20804506540298462,0.2785716950893402
meta-sgd_struct-cifar100_no_meta_parallel_0,1,10,34.4,0.0535689759254455,10,0.2,64,0.1920667290687561,0.16577458381652832,0.20804506540298462,0.2785716950893402
meta-sgd_struct-cifar100_no_meta_parallel_0,2,0,0.0,0.4454492321014404,0,,0,0.08930891007184982,0.08930891007184982,0.0940849557518959,0.0940849557518959
meta-sgd_struct-cifar100_no_meta_parallel_0,2,1,25.2,0.1020444412231445,10,0.2,5,0.08930891007184982,0.08930891007184982,0.0940849557518959,0.0940849557518959
