checkpoint_id,eval_task_id,k_value,accuracy,loss,num_adapt_steps,adapt_lr,num_examples_used,AUAC,Clipped_AUAC,SAUCE,Clipped_SAUCE
meta-sgd_seq-cifar100_reptile_parallel_0,0,0,85.5,0.0187384868711233,0,,0,0.05959818512201309,0.018738487735390663,0.262710303068161,0.0
meta-sgd_seq-cifar100_reptile_parallel_0,0,1,84.7,0.0191079667955637,10,0.2,10,0.05959818512201309,0.018738487735390663,0.262710303068161,0.0
meta-sgd_seq-cifar100_reptile_parallel_0,0,2,84.8,0.0187531460039317,10,0.2,20,0.05959818512201309,0.018738487735390663,0.262710303068161,0.0
meta-sgd_seq-cifar100_reptile_parallel_0,0,5,83.3,0.0235809105802327,10,0.2,64,0.05959818512201309,0.018738487735390663,0.262710303068161,0.0
meta-sgd_seq-cifar100_reptile_parallel_0,0,10,17.0,0.174269877910614,10,0.2,128,0.05959818512201309,0.018738487735390663,0.262710303068161,0.0
meta-sgd_seq-cifar100_reptile_parallel_0,1,0,0.0,0.7496177272796631,0,,0,0.19743265211582184,0.1840689778327942,0.17937982082366943,0.15951964259147644
meta-sgd_seq-cifar100_reptile_parallel_0,1,1,8.799999999999999,0.4060831952095032,10,0.2,10,0.19743265211582184,0.1840689778327942,0.17937982082366943,0.15951964259147644
meta-sgd_seq-cifar100_reptile_parallel_0,1,2,5.5,0.2805257096290588,10,0.2,20,0.19743265211582184,0.1840689778327942,0.17937982082366943,0.15951964259147644
meta-sgd_seq-cifar100_reptile_parallel_0,1,5,24.9,0.076730200767517,10,0.2,64,0.19743265211582184,0.1840689778327942,0.17937982082366943,0.15951964259147644
meta-sgd_seq-cifar100_reptile_parallel_0,1,10,15.7,0.130184873342514,10,0.2,128,0.19743265211582184,0.1840689778327942,0.17937982082366943,0.15951964259147644
meta-sgd_seq-cifar100_reptile_parallel_0,2,0,0.0,0.7309360504150391,0,,0,0.16081412136554718,0.15700800716876984,0.11763417720794678,0.11174352467060089
meta-sgd_seq-cifar100_reptile_parallel_0,2,1,6.3,0.2854574522972107,10,0.2,10,0.16081412136554718,0.15700800716876984,0.11763417720794678,0.11174352467060089
meta-sgd_seq-cifar100_reptile_parallel_0,2,2,4.4,0.1839535689353942,10,0.2,20,0.16081412136554718,0.15700800716876984,0.11763417720794678,0.11174352467060089
meta-sgd_seq-cifar100_reptile_parallel_0,2,5,24.0,0.0848072941303253,10,0.2,64,0.16081412136554718,0.15700800716876984,0.11763417720794678,0.11174352467060089
meta-sgd_seq-cifar100_reptile_parallel_0,2,10,15.5,0.1000317652225494,10,0.2,128,0.16081412136554718,0.15700800716876984,0.11763417720794678,0.11174352467060089
meta-sgd_seq-cifar100_reptile_parallel_0,3,0,0.0,0.729355094909668,0,,0,0.1293305605649948,0.12593233585357666,0.08138246834278107,0.07617990672588348
meta-sgd_seq-cifar100_reptile_parallel_0,3,1,4.3,0.133173810005188,10,0.2,10,0.1293305605649948,0.12593233585357666,0.08138246834278107,0.07617990672588348
meta-sgd_seq-cifar100_reptile_parallel_0,3,2,7.399999999999999,0.1446659185886383,10,0.2,20,0.1293305605649948,0.12593233585357666,0.08138246834278107,0.07617990672588348
meta-sgd_seq-cifar100_reptile_parallel_0,3,5,22.3,0.0761729760169983,10,0.2,64,0.1293305605649948,0.12593233585357666,0.08138246834278107,0.07617990672588348
meta-sgd_seq-cifar100_reptile_parallel_0,3,10,21.4,0.0805721739530563,10,0.2,128,0.1293305605649948,0.12593233585357666,0.08138246834278107,0.07617990672588348
meta-sgd_seq-cifar100_reptile_parallel_0,4,0,0.0,0.7423879947662354,0,,0,0.17497636377811432,0.16485285758972168,0.14613838493824005,0.1309041827917099
meta-sgd_seq-cifar100_reptile_parallel_0,4,1,9.2,0.2443710842132568,10,0.2,10,0.17497636377811432,0.16485285758972168,0.14613838493824005,0.1309041827917099
meta-sgd_seq-cifar100_reptile_parallel_0,4,2,7.6,0.2949885773658752,10,0.2,20,0.17497636377811432,0.16485285758972168,0.14613838493824005,0.1309041827917099
meta-sgd_seq-cifar100_reptile_parallel_0,4,5,20.5,0.0873904249668121,10,0.2,64,0.17497636377811432,0.16485285758972168,0.14613838493824005,0.1309041827917099
meta-sgd_seq-cifar100_reptile_parallel_0,4,10,15.9,0.0778638792037964,10,0.2,128,0.17497636377811432,0.16485285758972168,0.14613838493824005,0.1309041827917099
meta-sgd_seq-cifar100_reptile_parallel_0,5,0,0.0,0.7272073593139649,0,,0,0.12384280562400818,0.12137317657470703,0.08532398194074631,0.08158012479543686
meta-sgd_seq-cifar100_reptile_parallel_0,5,1,9.9,0.1374069263935089,10,0.2,10,0.12384280562400818,0.12137317657470703,0.08532398194074631,0.08158012479543686
meta-sgd_seq-cifar100_reptile_parallel_0,5,2,9.8,0.1367938771247863,10,0.2,20,0.12384280562400818,0.12137317657470703,0.08532398194074631,0.08158012479543686
meta-sgd_seq-cifar100_reptile_parallel_0,5,5,27.9,0.0675589727163314,10,0.2,64,0.12384280562400818,0.12137317657470703,0.08532398194074631,0.08158012479543686
meta-sgd_seq-cifar100_reptile_parallel_0,5,10,25.4,0.077437490940094,10,0.2,128,0.12384280562400818,0.12137317657470703,0.08532398194074631,0.08158012479543686
meta-sgd_seq-cifar100_reptile_parallel_0,6,0,0.0,0.7077350063323975,0,,0,0.11496081948280334,0.11168362200260162,0.0753820538520813,0.07027023285627365
meta-sgd_seq-cifar100_reptile_parallel_0,6,1,8.7,0.1099508576393127,10,0.2,10,0.11496081948280334,0.11168362200260162,0.0753820538520813,0.07027023285627365
meta-sgd_seq-cifar100_reptile_parallel_0,6,2,9.0,0.1141350917816162,10,0.2,20,0.11496081948280334,0.11168362200260162,0.0753820538520813,0.07027023285627365
meta-sgd_seq-cifar100_reptile_parallel_0,6,5,40.1,0.0666332559585571,10,0.2,64,0.11496081948280334,0.11168362200260162,0.0753820538520813,0.07027023285627365
meta-sgd_seq-cifar100_reptile_parallel_0,6,10,26.1,0.0763946483135223,10,0.2,128,0.11496081948280334,0.11168362200260162,0.0753820538520813,0.07027023285627365
meta-sgd_seq-cifar100_reptile_parallel_0,7,0,0.0,0.7265429096221924,0,,0,0.11817343533039093,0.11559121310710907,0.06869681179523468,0.06474389135837555
meta-sgd_seq-cifar100_reptile_parallel_0,7,1,8.7,0.1054021623134613,10,0.2,10,0.11817343533039093,0.11559121310710907,0.06869681179523468,0.06474389135837555
meta-sgd_seq-cifar100_reptile_parallel_0,7,2,8.9,0.1127489323616027,10,0.2,20,0.11817343533039093,0.11559121310710907,0.06869681179523468,0.06474389135837555
meta-sgd_seq-cifar100_reptile_parallel_0,7,5,30.9,0.0732975604534149,10,0.2,64,0.11817343533039093,0.11559121310710907,0.06869681179523468,0.06474389135837555
meta-sgd_seq-cifar100_reptile_parallel_0,7,10,25.8,0.0777490465641021,10,0.2,128,0.11817343533039093,0.11559121310710907,0.06869681179523468,0.06474389135837555
meta-sgd_seq-cifar100_reptile_parallel_0,8,0,0.0,0.7344778251647949,0,,0,0.12992112338542938,0.12547694146633148,0.07980808615684509,0.07304363697767258
meta-sgd_seq-cifar100_reptile_parallel_0,8,1,10.0,0.1798882021903991,10,0.2,10,0.12992112338542938,0.12547694146633148,0.07980808615684509,0.07304363697767258
meta-sgd_seq-cifar100_reptile_parallel_0,8,2,8.5,0.1019850797653198,10,0.2,20,0.12992112338542938,0.12547694146633148,0.07980808615684509,0.07304363697767258
meta-sgd_seq-cifar100_reptile_parallel_0,8,5,18.6,0.0774880301952362,10,0.2,64,0.12992112338542938,0.12547694146633148,0.07980808615684509,0.07304363697767258
meta-sgd_seq-cifar100_reptile_parallel_0,8,10,19.5,0.0952647321224212,10,0.2,128,0.12992112338542938,0.12547694146633148,0.07980808615684509,0.07304363697767258
meta-sgd_seq-cifar100_reptile_parallel_0,9,0,0.0,0.7284186458587647,0,,0,0.12993043661117554,0.12509210407733917,0.08541978895664215,0.07802610099315643
meta-sgd_seq-cifar100_reptile_parallel_0,9,1,9.3,0.151556969165802,10,0.2,10,0.12993043661117554,0.12509210407733917,0.08541978895664215,0.07802610099315643
meta-sgd_seq-cifar100_reptile_parallel_0,9,2,9.8,0.1269703247547149,10,0.2,20,0.12993043661117554,0.12509210407733917,0.08541978895664215,0.07802610099315643
meta-sgd_seq-cifar100_reptile_parallel_0,9,5,27.3,0.0740329396724701,10,0.2,64,0.12993043661117554,0.12509210407733917,0.08541978895664215,0.07802610099315643
meta-sgd_seq-cifar100_reptile_parallel_0,9,10,17.299999999999997,0.0933862292766571,10,0.2,128,0.12993043661117554,0.12509210407733917,0.08541978895664215,0.07802610099315643
meta-sgd_seq-cifar100_reptile_parallel_1,0,0,47.6,0.5544157590866089,0,,0,0.23908691108226776,0.10271915793418884,0.35610267519950867,0.11357741802930832
meta-sgd_seq-cifar100_reptile_parallel_1,0,1,25.8,0.1986539058685302,10,0.2,10,0.23908691108226776,0.10271915793418884,0.35610267519950867,0.11357741802930832
meta-sgd_seq-cifar100_reptile_parallel_1,0,2,34.5,0.1299243876934051,10,0.2,20,0.23908691108226776,0.10271915793418884,0.35610267519950867,0.11357741802930832
meta-sgd_seq-cifar100_reptile_parallel_1,0,5,60.8,0.0448432322144508,10,0.2,64,0.23908691108226776,0.10271915793418884,0.35610267519950867,0.11357741802930832
meta-sgd_seq-cifar100_reptile_parallel_1,0,10,11.1,0.5903142194747925,10,0.2,128,0.23908691108226776,0.10271915793418884,0.35610267519950867,0.11357741802930832
meta-sgd_seq-cifar100_reptile_parallel_1,1,0,85.8,0.0186866098344326,0,,0,0.05788853019475937,0.018686609342694283,0.26087504625320435,0.0
meta-sgd_seq-cifar100_reptile_parallel_1,1,1,84.5,0.0197054515704512,10,0.2,10,0.05788853019475937,0.018686609342694283,0.26087504625320435,0.0
meta-sgd_seq-cifar100_reptile_parallel_1,1,2,85.0,0.019720116995275,10,0.2,20,0.05788853019475937,0.018686609342694283,0.26087504625320435,0.0
meta-sgd_seq-cifar100_reptile_parallel_1,1,5,83.5,0.0220006516575813,10,0.2,64,0.05788853019475937,0.018686609342694283,0.26087504625320435,0.0
