checkpoint_id,eval_task_id,k_value,accuracy,loss,num_adapt_steps,adapt_lr,num_examples_used,AUAC,Clipped_AUAC,SAUCE,Clipped_SAUCE
er_struct-cifar100_0,0,0,63.0,0.0590034873485565,0,,0,0.1424359232187271,0.05634171888232231,0.41805654764175415,0.7499999403953552
er_struct-cifar100_0,0,1,37.4,0.2278611748218536,10,0.2,5,0.1424359232187271,0.05634171888232231,0.41805654764175415,0.7499999403953552
er_struct-cifar100_0,0,2,31.8,0.273396538734436,10,0.2,10,0.1424359232187271,0.05634171888232231,0.41805654764175415,0.7499999403953552
er_struct-cifar100_0,0,5,40.2,0.124828028678894,10,0.2,25,0.1424359232187271,0.05634171888232231,0.41805654764175415,0.7499999403953552
er_struct-cifar100_0,0,10,41.0,0.0483564126491546,10,0.2,64,0.1424359232187271,0.05634171888232231,0.41805654764175415,0.7499999403953552
er_struct-cifar100_0,1,0,0.0,0.7524818191528321,0,,0,0.17634904384613037,0.17634904384613037,0.16021905839443207,0.16021905839443207
er_struct-cifar100_0,1,1,0.8,0.2766434097290039,10,0.2,5,0.17634904384613037,0.17634904384613037,0.16021905839443207,0.16021905839443207
er_struct-cifar100_0,1,2,8.799999999999999,0.2759550304412841,10,0.2,10,0.17634904384613037,0.17634904384613037,0.16021905839443207,0.16021905839443207
er_struct-cifar100_0,1,5,14.4,0.0981549286842346,10,0.2,25,0.17634904384613037,0.17634904384613037,0.16021905839443207,0.16021905839443207
er_struct-cifar100_0,1,10,21.8,0.0664305717945098,10,0.2,64,0.17634904384613037,0.17634904384613037,0.16021905839443207,0.16021905839443207
er_struct-cifar100_0,2,0,0.0,0.8000429992675782,0,,0,0.19426873326301575,0.1846163123846054,0.17460566759109497,0.16145381331443787
er_struct-cifar100_0,2,1,17.4,0.2266559476852417,10,0.2,5,0.19426873326301575,0.1846163123846054,0.17460566759109497,0.16145381331443787
er_struct-cifar100_0,2,2,18.6,0.2749180774688721,10,0.2,10,0.19426873326301575,0.1846163123846054,0.17460566759109497,0.16145381331443787
er_struct-cifar100_0,2,5,23.8,0.1502172036170959,10,0.2,25,0.19426873326301575,0.1846163123846054,0.17460566759109497,0.16145381331443787
er_struct-cifar100_0,2,10,31.6,0.0661219549179077,10,0.2,64,0.19426873326301575,0.1846163123846054,0.17460566759109497,0.16145381331443787
er_struct-cifar100_0,3,0,0.0,0.7415954055786133,0,,0,0.3573262095451355,0.31782224774360657,0.2690582573413849,0.36856892704963684
er_struct-cifar100_0,3,1,7.6,1.136635196685791,10,0.2,5,0.3573262095451355,0.31782224774360657,0.2690582573413849,0.36856892704963684
er_struct-cifar100_0,3,2,10.8,0.7114290885925293,10,0.2,10,0.3573262095451355,0.31782224774360657,0.2690582573413849,0.36856892704963684
er_struct-cifar100_0,3,5,11.6,0.1167027115821838,10,0.2,25,0.3573262095451355,0.31782224774360657,0.2690582573413849,0.36856892704963684
er_struct-cifar100_0,3,10,23.8,0.0704640860557556,10,0.2,64,0.3573262095451355,0.31782224774360657,0.2690582573413849,0.36856892704963684
er_struct-cifar100_0,4,0,0.0,0.7644810028076172,0,,0,0.6475997567176819,0.2598510682582855,0.5021883249282837,0.27769947052001953
er_struct-cifar100_0,4,1,19.4,0.2930962991714477,10,0.2,5,0.6475997567176819,0.2598510682582855,0.5021883249282837,0.27769947052001953
er_struct-cifar100_0,4,2,19.4,1.2242908134460448,10,0.2,10,0.6475997567176819,0.2598510682582855,0.5021883249282837,0.27769947052001953
er_struct-cifar100_0,4,5,17.2,0.7968705835342407,10,0.2,25,0.6475997567176819,0.2598510682582855,0.5021883249282837,0.27769947052001953
er_struct-cifar100_0,4,10,36.4,0.0658383820056915,10,0.2,64,0.6475997567176819,0.2598510682582855,0.5021883249282837,0.27769947052001953
er_struct-cifar100_0,5,0,0.0,0.7332000694274903,0,,0,0.2876783609390259,0.2805245816707611,0.3267901837825775,0.3159804344177246
er_struct-cifar100_0,5,1,0.0,0.5749784355163574,10,0.2,5,0.2876783609390259,0.2805245816707611,0.3267901837825775,0.3159804344177246
er_struct-cifar100_0,5,2,0.2,0.6107472190856934,10,0.2,10,0.2876783609390259,0.2805245816707611,0.3267901837825775,0.3159804344177246
er_struct-cifar100_0,5,5,15.8,0.1337946791648864,10,0.2,25,0.2876783609390259,0.2805245816707611,0.3267901837825775,0.3159804344177246
er_struct-cifar100_0,5,10,19.6,0.0714127657413482,10,0.2,64,0.2876783609390259,0.2805245816707611,0.3267901837825775,0.3159804344177246
er_struct-cifar100_0,6,0,0.0,0.7434923934936524,0,,0,0.17239491641521454,0.17239491641521454,0.15081793069839478,0.15081793069839478
er_struct-cifar100_0,6,1,0.0,0.1909082431793212,10,0.2,5,0.17239491641521454,0.17239491641521454,0.15081793069839478,0.15081793069839478
er_struct-cifar100_0,6,2,10.0,0.1746649560928344,10,0.2,10,0.17239491641521454,0.17239491641521454,0.15081793069839478,0.15081793069839478
er_struct-cifar100_0,6,5,21.4,0.1586375350952148,10,0.2,25,0.17239491641521454,0.17239491641521454,0.15081793069839478,0.15081793069839478
er_struct-cifar100_0,6,10,27.4,0.0709658594131469,10,0.2,64,0.17239491641521454,0.17239491641521454,0.15081793069839478,0.15081793069839478
er_struct-cifar100_0,7,0,0.0,0.7648201141357421,0,,0,0.14763996005058289,0.14763996005058289,0.1282884180545807,0.1282884180545807
er_struct-cifar100_0,7,1,14.000000000000002,0.2003258514404297,10,0.2,5,0.14763996005058289,0.14763996005058289,0.1282884180545807,0.1282884180545807
er_struct-cifar100_0,7,2,9.8,0.1632454414367675,10,0.2,10,0.14763996005058289,0.14763996005058289,0.1282884180545807,0.1282884180545807
er_struct-cifar100_0,7,5,14.000000000000002,0.1062866206169128,10,0.2,25,0.14763996005058289,0.14763996005058289,0.1282884180545807,0.1282884180545807
er_struct-cifar100_0,7,10,31.0,0.0568105366230011,10,0.2,64,0.14763996005058289,0.14763996005058289,0.1282884180545807,0.1282884180545807
er_struct-cifar100_0,8,0,0.0,0.7901739196777344,0,,0,0.2559252977371216,0.23903289437294006,0.2096153050661087,0.23530666530132294
er_struct-cifar100_0,8,1,0.0,0.9590980033874512,10,0.2,5,0.2559252977371216,0.23903289437294006,0.2096153050661087,0.23530666530132294
er_struct-cifar100_0,8,2,0.0,0.2236082696914673,10,0.2,10,0.2559252977371216,0.23903289437294006,0.2096153050661087,0.23530666530132294
er_struct-cifar100_0,8,5,16.400000000000002,0.1460633625984191,10,0.2,25,0.2559252977371216,0.23903289437294006,0.2096153050661087,0.23530666530132294
er_struct-cifar100_0,8,10,20.6,0.069439206123352,10,0.2,64,0.2559252977371216,0.23903289437294006,0.2096153050661087,0.23530666530132294
er_struct-cifar100_0,9,0,0.0,0.7250020484924317,0,,0,0.18070966005325317,0.15030528604984283,0.15965314209461212,0.11271103471517563
er_struct-cifar100_0,9,1,0.0,0.1680871524810791,10,0.2,5,0.18070966005325317,0.15030528604984283,0.15965314209461212,0.11271103471517563
er_struct-cifar100_0,9,2,0.0,0.3201090335845947,10,0.2,10,0.18070966005325317,0.15030528604984283,0.15965314209461212,0.11271103471517563
