checkpoint_id,eval_task_id,k_value,accuracy,loss,num_adapt_steps,adapt_lr,num_examples_used,AUAC,Clipped_AUAC,SAUCE,Clipped_SAUCE
sgd_struct-cifar100_0,0,0,55.60000000000001,0.0366340904235839,0,,0,0.1396147608757019,0.036634091287851334,0.1426161527633667,0.0
sgd_struct-cifar100_0,0,1,31.8,0.7587170104980469,10,0.2,5,0.1396147608757019,0.036634091287851334,0.1426161527633667,0.0
sgd_struct-cifar100_0,0,2,47.4,0.066931142091751,10,0.2,10,0.1396147608757019,0.036634091287851334,0.1426161527633667,0.0
sgd_struct-cifar100_0,0,5,48.4,0.0593844301700592,10,0.2,25,0.1396147608757019,0.036634091287851334,0.1426161527633667,0.0
sgd_struct-cifar100_0,0,10,31.2,0.0990854535102844,10,0.2,64,0.1396147608757019,0.036634091287851334,0.1426161527633667,0.0
sgd_struct-cifar100_0,1,0,0.0,0.5378422050476074,0,,0,0.34833312034606934,0.08897490799427032,0.24488432705402374,0.05731503292918205
sgd_struct-cifar100_0,1,1,27.800000000000004,0.0666597566604614,10,0.2,5,0.34833312034606934,0.08897490799427032,0.24488432705402374,0.05731503292918205
sgd_struct-cifar100_0,1,2,26.200000000000003,1.2322333908081056,10,0.2,10,0.34833312034606934,0.08897490799427032,0.24488432705402374,0.05731503292918205
sgd_struct-cifar100_0,1,5,27.200000000000003,0.1322684280872345,10,0.2,25,0.34833312034606934,0.08897490799427032,0.24488432705402374,0.05731503292918205
sgd_struct-cifar100_0,1,10,32.4,0.061683878660202,10,0.2,64,0.34833312034606934,0.08897490799427032,0.24488432705402374,0.05731503292918205
sgd_struct-cifar100_0,2,0,0.0,0.7989724044799804,0,,0,0.6543622612953186,0.5681934356689453,0.6722414493560791,0.6894260048866272
sgd_struct-cifar100_0,2,1,35.6,0.7346711511611939,10,0.2,5,0.6543622612953186,0.5681934356689453,0.6722414493560791,0.6894260048866272
sgd_struct-cifar100_0,2,2,24.0,0.7425596847534179,10,0.2,10,0.6543622612953186,0.5681934356689453,0.6722414493560791,0.6894260048866272
sgd_struct-cifar100_0,2,5,21.0,0.9461489334106444,10,0.2,25,0.6543622612953186,0.5681934356689453,0.6722414493560791,0.6894260048866272
sgd_struct-cifar100_0,2,10,29.4,0.05590003824234,10,0.2,64,0.6543622612953186,0.5681934356689453,0.6722414493560791,0.6894260048866272
sgd_struct-cifar100_0,3,0,0.0,0.5387620296478272,0,,0,0.39931243658065796,0.29484641551971436,0.37966635823249817,0.48911139369010925
sgd_struct-cifar100_0,3,1,23.8,0.7578614521026611,10,0.2,5,0.39931243658065796,0.29484641551971436,0.37966635823249817,0.48911139369010925
sgd_struct-cifar100_0,3,2,26.4,0.9515423259735108,10,0.2,10,0.39931243658065796,0.29484641551971436,0.37966635823249817,0.48911139369010925
sgd_struct-cifar100_0,3,5,13.8,0.2273692731857299,10,0.2,25,0.39931243658065796,0.29484641551971436,0.37966635823249817,0.48911139369010925
sgd_struct-cifar100_0,3,10,23.8,0.061328012228012,10,0.2,64,0.39931243658065796,0.29484641551971436,0.37966635823249817,0.48911139369010925
sgd_struct-cifar100_0,4,0,0.0,0.7642812232971191,0,,0,0.49153822660446167,0.16300515830516815,0.5447786450386047,0.15000000596046448
sgd_struct-cifar100_0,4,1,22.0,0.8547273216247558,10,0.2,5,0.49153822660446167,0.16300515830516815,0.5447786450386047,0.15000000596046448
