checkpoint_id,eval_task_id,k_value,accuracy,loss,num_adapt_steps,adapt_lr,layer_min,num_examples_used,AUAC,Clipped_AUAC,SAUCE,Clipped_SAUCE
agem_seq-cifar100_0,0,0,86.22222222222223,0.0171890515502956,0,,,0,83.36111450195312,13.777778625488281,0.9036796689033508,0.0
agem_seq-cifar100_0,0,1,10.0,6.069915924072266,10,0.1,0.0,10,83.36111450195312,13.777778625488281,0.9036796689033508,0.0
agem_seq-cifar100_0,0,2,10.0,17.114004889594185,10,0.1,0.0,20,83.36111450195312,13.777778625488281,0.9036796689033508,0.0
agem_seq-cifar100_0,0,5,17.555555555555554,0.9118181991577148,10,0.1,0.0,64,83.36111450195312,13.777778625488281,0.9036796689033508,0.0
agem_seq-cifar100_0,0,10,9.22222222222222,0.334725801150004,10,0.1,0.0,128,83.36111450195312,13.777778625488281,0.9036796689033508,0.0
agem_seq-cifar100_0,1,0,0.0,0.6008020697699653,0,,,0,83.74444580078125,83.74444580078125,0.16875013709068298,0.16875013709068298
agem_seq-cifar100_0,1,1,10.333333333333334,0.3837479379442003,10,0.1,0.0,10,83.74444580078125,83.74444580078125,0.16875013709068298,0.16875013709068298
agem_seq-cifar100_0,1,2,13.88888888888889,0.1740371783574422,10,0.1,0.0,20,83.74444580078125,83.74444580078125,0.16875013709068298,0.16875013709068298
agem_seq-cifar100_0,1,5,18.88888888888889,0.1846753083335028,10,0.1,0.0,64,83.74444580078125,83.74444580078125,0.16875013709068298,0.16875013709068298
agem_seq-cifar100_0,1,10,19.55555555555556,0.1131097398863898,10,0.1,0.0,128,83.74444580078125,83.74444580078125,0.16875013709068298,0.16875013709068298
agem_seq-cifar100_0,2,0,0.0,0.5906652747260199,0,,,0,81.46112060546875,80.90556335449219,0.20924168825149536,0.18554501235485077
agem_seq-cifar100_0,2,1,10.11111111111111,0.3696880520714654,10,0.1,0.0,10,81.46112060546875,80.90556335449219,0.20924168825149536,0.18554501235485077
agem_seq-cifar100_0,2,2,14.22222222222222,0.1986905320485432,10,0.1,0.0,20,81.46112060546875,80.90556335449219,0.20924168825149536,0.18554501235485077
agem_seq-cifar100_0,2,5,23.444444444444446,0.1688160024748908,10,0.1,0.0,64,81.46112060546875,80.90556335449219,0.20924168825149536,0.18554501235485077
agem_seq-cifar100_0,2,10,21.22222222222222,0.1390081196361118,10,0.1,0.0,128,81.46112060546875,80.90556335449219,0.20924168825149536,0.18554501235485077
agem_seq-cifar100_0,3,0,0.0,0.6048457675509983,0,,,0,85.50000762939453,82.93333435058594,0.2232142686843872,0.08571428060531616
agem_seq-cifar100_0,3,1,16.444444444444446,0.1578344922595554,10,0.1,0.0,10,85.50000762939453,82.93333435058594,0.2232142686843872,0.08571428060531616
agem_seq-cifar100_0,3,2,14.444444444444445,0.3083756563398573,10,0.1,0.0,20,85.50000762939453,82.93333435058594,0.2232142686843872,0.08571428060531616
agem_seq-cifar100_0,3,5,18.666666666666668,0.1366171687179141,10,0.1,0.0,64,85.50000762939453,82.93333435058594,0.2232142686843872,0.08571428060531616
agem_seq-cifar100_0,3,10,10.0,0.229989329179128,10,0.1,0.0,128,85.50000762939453,82.93333435058594,0.2232142686843872,0.08571428060531616
agem_seq-cifar100_0,4,0,0.0,0.5916078620486789,0,,,0,84.98333740234375,82.53333282470703,0.22327595949172974,0.09655171632766724
agem_seq-cifar100_0,4,1,10.333333333333334,2.8149414486355253,10,0.1,0.0,10,84.98333740234375,82.53333282470703,0.22327595949172974,0.09655171632766724
agem_seq-cifar100_0,4,2,19.33333333333333,0.157148856057061,10,0.1,0.0,20,84.98333740234375,82.53333282470703,0.22327595949172974,0.09655171632766724
agem_seq-cifar100_0,4,5,18.0,0.1705290222167969,10,0.1,0.0,64,84.98333740234375,82.53333282470703,0.22327595949172974,0.09655171632766724
agem_seq-cifar100_0,4,10,11.666666666666666,0.2721149264441596,10,0.1,0.0,128,84.98333740234375,82.53333282470703,0.22327595949172974,0.09655171632766724
agem_seq-cifar100_0,5,0,0.0,0.592230035993788,0,,,0,84.90555572509766,80.68333435058594,0.25765034556388855,0.05000000074505806
agem_seq-cifar100_0,5,1,20.33333333333333,0.1535441109869215,10,0.1,0.0,10,84.90555572509766,80.68333435058594,0.25765034556388855,0.05000000074505806
agem_seq-cifar100_0,5,2,15.0,0.2235703754425048,10,0.1,0.0,20,84.90555572509766,80.68333435058594,0.25765034556388855,0.05000000074505806
agem_seq-cifar100_0,5,5,17.444444444444446,0.3819522062937419,10,0.1,0.0,64,84.90555572509766,80.68333435058594,0.25765034556388855,0.05000000074505806
agem_seq-cifar100_0,5,10,12.333333333333334,0.4672828801472982,10,0.1,0.0,128,84.90555572509766,80.68333435058594,0.25765034556388855,0.05000000074505806
